"","SubNo","TrialNo","Mapping","State","Resp","Acc","Reward","Balance","ReactionTime","UncerCond","RewardedOrNot","RewardProp_WTA","RewardProp_PWRL","RewardProp_BISAW","RewardSucc_WTA","RewardSucc_PWRL","RewardSucc_BISAW","RewardFail_WTA","RewardFail_PWRL","RewardFail_BISAW"
"10618",54,18,1,1,1,1,10,90,666,"RU",1,0.5,0.5,0.55,50,50,55,50,50,45
"10619",54,19,1,1,1,1,0,90,883,"RU",0,0.53,0.53,0.47,53,53,47,47,47,53
"10620",54,20,1,0,0,1,10,100,1166,"RU",1,0.54,0.54,0.49,54,54,49,46,46,51
"10621",54,21,1,0,0,1,10,110,683,"RU",1,0.54,0.54,0.54,54,54,54,46,46,46
"10622",54,22,1,1,0,0,10,120,916,"RU",1,0.52,0.52,0.52,52,52,52,48,48,48
"10623",54,23,1,1,0,0,0,120,516,"RU",0,0.61,0.61,0.6,61,61,60,39,39,40
"10624",54,24,1,1,1,1,10,130,950,"RU",1,0.47,0.47,0.63,47,47,63,53,53,37
"10625",54,25,1,0,0,1,10,140,2300,"RU",1,0.49,0.49,0.55,49,49,55,51,51,45
"10626",54,26,1,0,0,1,10,150,483,"RU",1,0.55,0.55,0.55,55,55,55,45,45,45
"10627",54,27,1,0,0,1,10,160,533,"RU",1,0.53,0.53,0.55,53,53,55,47,47,45
"10628",54,28,1,0,0,1,0,160,516,"RU",0,0.61,0.61,0.55,61,61,55,39,39,45
"10629",54,29,1,1,0,0,10,170,650,"RU",1,0.55,0.55,0.57,55,55,57,45,45,43
"10630",54,30,1,0,1,0,0,170,966,"RU",0,0.54,0.54,0.58,54,54,58,46,46,42
"10631",54,31,1,1,0,0,0,170,2900,"RU",0,0.47,0.47,0.46,47,47,46,53,53,54
"10632",54,32,1,0,0,1,0,170,966,"RU",0,0.53,0.53,0.54,53,53,54,47,47,46
"10633",54,33,1,1,1,1,0,170,700,"RU",0,0.47,0.47,0.46,47,47,46,53,53,54
"10634",54,34,1,1,0,0,0,170,716,"RU",0,0.6,0.6,0.56,60,60,56,40,40,44
"10635",54,35,1,0,1,0,0,170,566,"RU",0,0.51,0.51,0.43,51,51,43,49,49,57
"10636",54,36,1,0,0,1,10,180,683,"RU",1,0.51,0.51,0.51,51,51,51,49,49,49
"10637",54,37,1,0,0,1,10,190,783,"RU",1,0.59,0.59,0.5,59,59,50,41,41,50
"10638",54,38,1,0,0,1,0,190,917,"RU",0,0.66,0.66,0.54,66,66,54,34,34,46
"10639",54,39,1,1,1,1,10,200,2283,"RU",1,0.47,0.47,0.5,47,47,50,53,53,50
"10640",54,40,1,1,1,1,10,210,633,"RU",1,0.52,0.52,0.48,52,52,48,48,48,52
"10641",54,41,1,1,1,1,10,220,633,"RU",1,0.46,0.46,0.57,46,46,57,54,54,43
"10642",54,42,1,0,0,1,0,220,833,"RU",0,0.42,0.42,0.62,42,42,62,58,58,38
"10643",54,43,1,1,0,0,0,220,450,"RU",0,0.49,0.49,0.52,49,49,52,51,51,48
"10644",54,44,1,1,1,1,0,220,783,"RU",0,0.54,0.54,0.51,54,54,51,46,46,49
"10645",54,45,1,0,0,1,10,230,750,"RU",1,0.54,0.54,0.54,54,54,54,46,46,46
"10646",54,46,1,1,0,0,0,230,516,"RU",0,0.54,0.54,0.5,54,54,50,46,46,50
"10647",54,47,1,0,0,1,10,240,633,"RU",1,0.51,0.51,0.5,51,51,50,49,49,50
"10648",54,48,1,1,1,1,10,250,633,"RU",1,0.52,0.52,0.49,52,52,49,48,48,51
"10649",54,49,1,0,0,1,10,260,566,"RU",1,0.54,0.54,0.49,54,54,49,46,46,51
"10650",54,50,1,1,1,1,10,270,1233,"RU",1,0.51,0.51,0.59,51,51,59,49,49,41
"10651",54,51,1,1,0,0,0,270,733,"RU",0,0.5,0.5,0.57,50,50,57,50,50,43
"10652",54,52,1,0,0,1,10,280,1250,"RU",1,0.56,0.56,0.45,56,56,45,44,44,55
"10653",54,53,1,1,1,1,10,290,1766,"RU",1,0.63,0.63,0.56,63,63,56,37,37,44
"10654",54,54,1,1,0,0,0,290,1266,"RU",0,0.58,0.58,0.5,58,58,50,42,42,50
"10655",54,55,1,0,0,1,10,300,600,"RU",1,0.54,0.54,0.63,54,54,63,46,46,37
"10656",54,56,1,1,1,1,10,310,483,"RU",1,0.53,0.53,0.42,53,53,42,47,47,58
"10657",54,57,1,0,0,1,0,310,1266,"RU",0,0.61,0.61,0.54,61,61,54,39,39,46
"10658",54,58,1,1,1,1,10,320,1500,"RU",1,0.57,0.57,0.52,57,57,52,43,43,48
"10659",54,59,1,0,0,1,10,330,1366,"RU",1,0.56,0.56,0.44,56,56,44,44,44,56
"10660",54,60,1,1,1,1,10,340,650,"RU",1,0.48,0.48,0.53,48,48,53,52,52,47
"10661",54,61,1,1,1,1,0,340,1533,"RU",0,0.52,0.52,0.53,52,52,53,48,48,47
"10662",54,62,1,0,0,1,0,340,766,"RU",0,0.5,0.5,0.4,50,50,40,50,50,60
"10663",54,63,1,0,0,1,0,340,550,"RU",0,0.5,0.5,0.49,50,50,49,50,50,51
"10664",54,64,1,1,0,0,10,350,783,"RU",1,0.5,0.5,0.58,50,50,58,50,50,42
"10665",54,65,1,0,1,0,0,350,500,"RU",0,0.52,0.52,0.54,52,52,54,48,48,46
"10666",54,66,1,1,0,0,10,360,533,"RU",1,0.61,0.61,0.51,61,61,51,39,39,49
"10667",54,67,1,0,0,1,10,370,450,"RU",1,0.52,0.52,0.56,52,52,56,48,48,44
"10668",54,68,1,0,1,0,0,370,1616,"RU",0,0.54,0.54,0.5,54,54,50,46,46,50
"10669",54,69,1,1,1,1,0,370,516,"RU",0,0.67,0.67,0.47,67,67,47,33,33,53
"10670",54,70,1,0,1,0,0,370,450,"RU",0,0.56,0.56,0.56,56,56,56,44,44,44
"10671",54,71,1,0,0,1,10,380,850,"RU",1,0.62,0.62,0.54,62,62,54,38,38,46
"10672",54,72,1,1,0,0,0,380,883,"RU",0,0.51,0.51,0.54,51,51,54,49,49,46
"10673",54,73,1,0,0,1,10,390,550,"RU",1,0.59,0.59,0.57,59,59,57,41,41,43
"10674",54,74,1,0,0,1,10,400,533,"RU",1,0.57,0.57,0.6,57,57,60,43,43,40
"10675",54,75,1,0,0,1,10,410,616,"RU",1,0.54,0.54,0.55,54,54,55,46,46,45
"10676",54,76,1,1,1,1,10,420,1000,"RU",1,0.53,0.53,0.52,53,53,52,47,47,48
"10677",54,77,1,1,1,1,0,420,533,"RU",0,0.53,0.53,0.56,53,53,56,47,47,44
"10678",54,78,1,0,0,1,0,420,633,"RU",0,0.55,0.55,0.5,55,55,50,45,45,50
"10679",54,79,1,1,0,0,0,420,1683,"RU",0,0.54,0.54,0.49,54,54,49,46,46,51
"10680",54,80,1,0,0,1,0,420,600,"RU",0,0.56,0.56,0.66,56,56,66,44,44,34
"10681",54,81,1,0,1,0,0,420,400,"RU",0,0.59,0.59,0.51,59,59,51,41,41,49
"10682",54,82,1,0,0,1,10,430,550,"RU",1,0.48,0.48,0.49,48,48,49,52,52,51
"10683",54,83,1,0,0,1,10,440,500,"RU",1,0.58,0.58,0.53,58,58,53,42,42,47
"10684",54,84,1,1,1,1,10,450,1050,"RU",1,0.49,0.49,0.5,49,49,50,51,51,50
"10685",54,85,1,1,0,0,0,450,833,"RU",0,0.57,0.57,0.57,57,57,57,43,43,43
"10686",54,86,1,1,1,1,0,450,666,"RU",0,0.55,0.55,0.51,55,55,51,45,45,49
"10687",54,87,1,1,0,0,10,460,533,"RU",1,0.45,0.45,0.5,45,45,50,55,55,50
"10688",54,88,1,1,0,0,0,460,866,"RU",0,0.47,0.47,0.52,47,47,52,53,53,48
"10689",54,89,1,1,1,1,0,460,683,"RU",0,0.51,0.51,0.54,51,51,54,49,49,46
"10690",54,90,1,1,1,1,10,470,466,"RU",1,0.58,0.58,0.51,58,58,51,42,42,49
"10691",54,91,1,0,0,1,0,470,1100,"RU",0,0.6,0.6,0.55,60,60,55,40,40,45
"10692",54,92,1,1,1,1,10,480,1783,"RU",1,0.58,0.58,0.57,58,58,57,42,42,43
"10693",54,93,1,1,0,0,10,490,1100,"RU",1,0.49,0.49,0.52,49,49,52,51,51,48
"10694",54,94,1,1,1,1,10,500,766,"RU",1,0.6,0.6,0.54,60,60,54,40,40,46
"10695",54,95,1,0,0,1,10,510,2983,"RU",1,0.47,0.47,0.44,47,47,44,53,53,56
"10696",54,96,1,1,1,1,10,520,700,"RU",1,0.54,0.54,0.55,54,54,55,46,46,45
"10697",54,97,1,1,0,0,10,530,3283,"RU",1,0.54,0.54,0.45,54,54,45,46,46,55
"10698",54,98,1,1,1,1,10,540,1466,"RU",1,0.48,0.48,0.63,48,48,63,52,52,37
"10699",54,99,1,0,1,0,0,540,2616,"RU",0,0.51,0.51,0.52,51,51,52,49,49,48
"10700",54,100,1,0,1,0,10,550,1083,"RU",1,0.49,0.49,0.56,49,49,56,51,51,44
"10701",54,101,0,0,1,0,0,550,783,"RU",0,0.48,0.48,0.48,48,48,48,52,52,52
"10702",54,102,0,1,0,0,0,550,1700,"RU",0,0.55,0.55,0.5,55,55,50,45,45,50
"10703",54,103,0,0,0,1,10,560,700,"RU",1,0.48,0.48,0.5,48,48,50,52,52,50
"10704",54,104,0,0,1,0,10,570,583,"RU",1,0.55,0.55,0.52,55,55,52,45,45,48
"10705",54,105,0,1,1,1,0,570,1466,"RU",0,0.36,0.36,0.54,36,36,54,64,64,46
"10706",54,106,0,1,1,1,10,580,750,"RU",1,0.5,0.5,0.58,50,50,58,50,50,42
"10707",54,107,0,1,0,0,0,580,766,"RU",0,0.57,0.57,0.52,57,57,52,43,43,48
"10708",54,108,0,0,1,0,10,590,883,"RU",1,0.49,0.49,0.53,49,49,53,51,51,47
"10709",54,109,0,0,1,0,0,590,1716,"RU",0,0.5,0.5,0.47,50,50,47,50,50,53
"10710",54,110,0,0,1,0,10,600,866,"RU",1,0.48,0.48,0.49,48,48,49,52,52,51
"10711",54,111,0,0,0,1,10,610,733,"RU",1,0.48,0.48,0.48,48,48,48,52,52,52
"10712",54,112,0,1,0,0,0,610,4916,"RU",0,0.52,0.52,0.53,52,52,53,48,48,47
"10713",54,113,0,1,1,1,0,610,700,"RU",0,0.41,0.41,0.58,41,41,58,59,59,42
"10714",54,114,0,0,0,1,10,620,850,"RU",1,0.49,0.49,0.46,49,49,46,51,51,54
"10715",54,115,0,0,1,0,10,630,933,"RU",1,0.51,0.51,0.52,51,51,52,49,49,48
"10716",54,116,0,0,0,1,10,640,650,"RU",1,0.6,0.6,0.52,60,60,52,40,40,48
"10717",54,117,0,1,0,0,10,650,1466,"RU",1,0.48,0.48,0.58,48,48,58,52,52,42
"10718",54,118,0,0,1,0,0,650,1550,"RU",0,0.56,0.56,0.55,56,56,55,44,44,45
"10719",54,119,0,0,0,1,10,660,2366,"RU",1,0.58,0.58,0.49,58,58,49,42,42,51
"10720",54,120,0,0,1,0,0,660,566,"RU",0,0.48,0.48,0.46,48,48,46,52,52,54
"10721",54,121,0,1,0,0,10,670,1116,"RU",1,0.51,0.51,0.5,51,51,50,49,49,50
"10722",54,122,0,1,1,1,10,680,1350,"RU",1,0.57,0.57,0.45,57,57,45,43,43,55
"10723",54,123,0,1,0,0,0,680,950,"RU",0,0.55,0.55,0.51,55,55,51,45,45,49
"10724",54,124,0,0,1,0,10,690,1750,"RU",1,0.48,0.48,0.52,48,48,52,52,52,48
"10725",54,125,0,0,0,1,10,700,1533,"RU",1,0.58,0.58,0.48,58,58,48,42,42,52
"10726",54,126,0,0,1,0,0,700,716,"RU",0,0.49,0.49,0.44,49,49,44,51,51,56
"10727",54,127,0,1,0,0,10,710,1400,"RU",1,0.43,0.43,0.54,43,43,54,57,57,46
"10728",54,128,0,0,1,0,10,720,1116,"RU",1,0.6,0.6,0.43,60,60,43,40,40,57
"10729",54,129,0,1,0,0,0,720,1166,"RU",0,0.46,0.46,0.55,46,46,55,54,54,45
"10730",54,130,0,1,0,0,0,720,4416,"RU",0,0.54,0.54,0.54,54,54,54,46,46,46
"10731",54,131,0,1,0,0,0,720,967,"RU",0,0.56,0.56,0.59,56,56,59,44,44,41
"10732",54,132,0,1,1,1,10,730,600,"RU",1,0.53,0.53,0.48,53,53,48,47,47,52
"10733",54,133,0,1,1,1,10,740,1500,"RU",1,0.45,0.45,0.55,45,45,55,55,55,45
"10734",54,134,0,1,1,1,10,750,550,"RU",1,0.47,0.47,0.54,47,47,54,53,53,46
"10735",54,135,0,0,0,1,10,760,866,"RU",1,0.61,0.61,0.54,61,61,54,39,39,46
"10736",54,136,0,1,1,1,10,770,1750,"RU",1,0.58,0.58,0.5,58,58,50,42,42,50
"10737",54,137,0,1,1,1,10,780,950,"RU",1,0.55,0.55,0.59,55,55,59,45,45,41
"10738",54,138,0,1,1,1,10,790,666,"RU",1,0.52,0.52,0.59,52,52,59,48,48,41
"10739",54,139,0,1,1,1,0,790,633,"RU",0,0.54,0.54,0.56,54,54,56,46,46,44
"10740",54,140,0,1,0,0,0,790,550,"RU",0,0.65,0.65,0.49,65,65,49,35,35,51
"10741",54,141,0,1,1,1,0,790,1150,"RU",0,0.56,0.56,0.56,56,56,56,44,44,44
"10742",54,142,0,1,0,0,0,790,783,"RU",0,0.44,0.44,0.47,44,44,47,56,56,53
"10743",54,143,0,0,1,0,0,790,616,"RU",0,0.46,0.46,0.51,46,46,51,54,54,49
"10744",54,144,0,0,0,1,0,790,416,"RU",0,0.47,0.47,0.52,47,47,52,53,53,48
"10745",54,145,0,1,0,0,0,790,766,"RU",0,0.48,0.48,0.51,48,48,51,52,52,49
"10746",54,146,0,1,0,0,0,790,783,"RU",0,0.55,0.55,0.44,55,55,44,45,45,56
"10747",54,147,0,0,1,0,0,790,800,"RU",0,0.52,0.52,0.54,52,52,54,48,48,46
"10748",54,148,0,1,1,1,10,800,950,"RU",1,0.55,0.55,0.55,55,55,55,45,45,45
"10749",54,149,0,1,1,1,10,810,516,"RU",1,0.47,0.47,0.5,47,47,50,53,53,50
"10750",54,150,0,0,1,0,10,820,2466,"RU",1,0.54,0.54,0.45,54,54,45,46,46,55
"10751",54,151,0,0,1,0,0,820,916,"RU",0,0.6,0.6,0.55,60,60,55,40,40,45
"10752",54,152,0,0,1,0,0,820,3066,"RU",0,0.55,0.55,0.51,55,55,51,45,45,49
"10753",54,153,0,1,1,1,10,830,1450,"RU",1,0.5,0.5,0.43,50,50,43,50,50,57
"10754",54,154,0,0,1,0,0,830,533,"RU",0,0.52,0.52,0.55,52,52,55,48,48,45
"10755",54,155,0,1,0,0,0,830,550,"RU",0,0.53,0.53,0.63,53,53,63,47,47,37
"10756",54,156,0,1,1,1,10,840,416,"RU",1,0.48,0.48,0.45,48,48,45,52,52,55
"10757",54,157,0,0,0,1,10,850,600,"RU",1,0.56,0.56,0.58,56,56,58,44,44,42
"10758",54,158,0,0,1,0,0,850,566,"RU",0,0.5,0.5,0.56,50,50,56,50,50,44
"10759",54,159,0,1,1,1,0,850,466,"RU",0,0.5,0.5,0.51,50,50,51,50,50,49
"10760",54,160,0,1,0,0,10,860,6400,"RU",1,0.61,0.61,0.45,61,61,45,39,39,55
"10761",54,161,0,1,0,0,0,860,483,"RU",0,0.48,0.48,0.49,48,48,49,52,52,51
"10762",54,162,0,0,1,0,0,860,3883,"RU",0,0.51,0.51,0.48,51,51,48,49,49,52
"10763",54,163,0,0,1,0,0,860,1716,"RU",0,0.48,0.48,0.56,48,48,56,52,52,44
"10764",54,164,0,1,0,0,10,870,1450,"RU",1,0.47,0.47,0.45,47,47,45,53,53,55
"10765",54,165,0,1,1,1,10,880,2000,"RU",1,0.56,0.56,0.59,56,56,59,44,44,41
"10766",54,166,0,1,0,0,0,880,2166,"RU",0,0.51,0.51,0.45,51,51,45,49,49,55
"10767",54,167,0,0,0,1,10,890,966,"RU",1,0.53,0.53,0.47,53,53,47,47,47,53
"10768",54,168,0,0,1,0,10,900,1283,"RU",1,0.48,0.48,0.58,48,48,58,52,52,42
"10769",54,169,0,1,0,0,10,910,716,"RU",1,0.52,0.52,0.54,52,52,54,48,48,46
"10770",54,170,0,0,1,0,0,910,950,"RU",0,0.46,0.46,0.47,46,46,47,54,54,53
"10771",54,171,0,0,0,1,10,920,1200,"RU",1,0.55,0.55,0.54,55,55,54,45,45,46
"10772",54,172,0,0,0,1,0,920,716,"RU",0,0.44,0.44,0.49,44,44,49,56,56,51
"10773",54,173,0,0,1,0,10,930,783,"RU",1,0.48,0.48,0.53,48,48,53,52,52,47
"10774",54,174,0,0,0,1,0,930,1333,"RU",0,0.57,0.57,0.55,57,57,55,43,43,45
"10775",54,175,0,1,0,0,0,930,1700,"RU",0,0.53,0.53,0.51,53,53,51,47,47,49
"10776",54,176,0,0,0,1,10,940,1033,"RU",1,0.5,0.5,0.54,50,50,54,50,50,46
"10777",54,177,0,0,1,0,0,940,1600,"RU",0,0.49,0.49,0.46,49,49,46,51,51,54
"10778",54,178,0,1,1,1,0,940,1200,"RU",0,0.61,0.61,0.58,61,61,58,39,39,42
"10779",54,179,0,0,1,0,0,940,866,"RU",0,0.51,0.51,0.52,51,51,52,49,49,48
"10780",54,180,0,0,0,1,10,950,450,"RU",1,0.51,0.51,0.52,51,51,52,49,49,48
"10781",54,181,0,0,0,1,0,950,866,"RU",0,0.52,0.52,0.51,52,52,51,48,48,49
"10782",54,182,0,1,0,0,0,950,866,"RU",0,0.48,0.48,0.54,48,48,54,52,52,46
"10783",54,183,0,1,1,1,10,960,1150,"RU",1,0.52,0.52,0.46,52,52,46,48,48,54
"10784",54,184,0,1,1,1,10,970,750,"RU",1,0.52,0.52,0.54,52,52,54,48,48,46
"10785",54,185,0,0,0,1,10,980,950,"RU",1,0.6,0.6,0.49,60,60,49,40,40,51
"10786",54,186,0,1,1,1,10,990,1333,"RU",1,0.53,0.53,0.5,53,53,50,47,47,50
"10787",54,187,0,0,0,1,10,1000,1350,"RU",1,0.51,0.51,0.54,51,51,54,49,49,46
"10788",54,188,0,1,1,1,0,1000,1133,"RU",0,0.5,0.5,0.58,50,50,58,50,50,42
"10789",54,189,0,1,0,0,10,1010,950,"RU",1,0.52,0.52,0.5,52,52,50,48,48,50
"10790",54,190,0,0,1,0,0,1010,766,"RU",0,0.55,0.55,0.56,55,55,56,45,45,44
"10791",54,191,0,0,0,1,10,1020,733,"RU",1,0.46,0.46,0.46,46,46,46,54,54,54
"10792",54,192,0,1,1,1,0,1020,1016,"RU",0,0.4,0.4,0.53,40,40,53,60,60,47
"10793",54,193,0,0,1,0,0,1020,850,"RU",0,0.51,0.51,0.58,51,51,58,49,49,42
"10794",54,194,0,0,0,1,10,1030,750,"RU",1,0.53,0.53,0.53,53,53,53,47,47,47
"10795",54,195,0,0,0,1,10,1040,683,"RU",1,0.54,0.54,0.42,54,54,42,46,46,58
"10796",54,196,0,0,0,1,10,1050,1683,"RU",1,0.49,0.49,0.61,49,49,61,51,51,39
"10797",54,197,0,0,0,1,10,1060,600,"RU",1,0.52,0.52,0.54,52,52,54,48,48,46
"10798",54,198,0,1,1,1,10,1070,1666,"RU",1,0.51,0.51,0.57,51,51,57,49,49,43
"10799",54,199,0,1,1,1,0,1070,1533,"RU",0,0.6,0.6,0.45,60,60,45,40,40,55
"10800",54,200,0,1,0,0,10,1080,450,"RU",1,0.56,0.56,0.61,56,56,61,44,44,39
"10801",55,1,1,0,0,1,10,10,2667,"RU",1,0.48,0.48,0.56,48,48,56,52,52,44
"10802",55,2,1,0,0,1,10,20,1016,"RU",1,0.53,0.53,0.44,53,53,44,47,47,56
"10803",55,3,1,0,0,1,10,30,1233,"RU",1,0.51,0.51,0.57,51,51,57,49,49,43
"10804",55,4,1,0,0,1,10,40,1433,"RU",1,0.51,0.51,0.47,51,51,47,49,49,53
"10805",55,5,1,1,1,1,10,50,1650,"RU",1,0.48,0.48,0.44,48,48,44,52,52,56
"10806",55,6,1,1,1,1,10,60,1116,"RU",1,0.54,0.54,0.42,54,54,42,46,46,58
"10807",55,7,1,0,0,1,10,70,1116,"RU",1,0.57,0.57,0.59,57,57,59,43,43,41
"10808",55,8,1,1,1,1,10,80,933,"RU",1,0.48,0.48,0.56,48,48,56,52,52,44
"10809",55,9,1,0,0,1,0,80,766,"RU",0,0.51,0.51,0.61,51,51,61,49,49,39
"10810",55,10,1,1,0,0,0,80,1400,"RU",0,0.45,0.45,0.51,45,45,51,55,55,49
"10811",55,11,1,1,1,1,0,80,1383,"RU",0,0.44,0.44,0.56,44,44,56,56,56,44
"10812",55,12,1,0,1,0,0,80,1233,"RU",0,0.56,0.56,0.5,56,56,50,44,44,50
"10813",55,13,1,1,0,0,0,80,2116,"RU",0,0.53,0.53,0.53,53,53,53,47,47,47
"10814",55,14,1,1,1,1,10,90,1250,"RU",1,0.52,0.52,0.56,52,52,56,48,48,44
"10815",55,15,1,1,1,1,10,100,783,"RU",1,0.58,0.58,0.5,58,58,50,42,42,50
"10816",55,16,1,0,0,1,0,100,966,"RU",0,0.45,0.45,0.46,45,45,46,55,55,54
"10817",55,17,1,1,1,1,10,110,2716,"RU",1,0.44,0.44,0.58,44,44,58,56,56,42
"10818",55,18,1,0,1,0,10,120,816,"RU",1,0.45,0.45,0.57,45,45,57,55,55,43
"10819",55,19,1,0,1,0,10,130,1100,"RU",1,0.61,0.61,0.56,61,61,56,39,39,44
"10820",55,20,1,0,1,0,0,130,933,"RU",0,0.42,0.42,0.6,42,42,60,58,58,40
"10821",55,21,1,0,0,1,10,140,883,"RU",1,0.44,0.44,0.47,44,44,47,56,56,53
"10822",55,22,1,0,0,1,0,140,966,"RU",0,0.61,0.61,0.52,61,61,52,39,39,48
"10823",55,23,1,0,1,0,0,140,983,"RU",0,0.5,0.5,0.54,50,50,54,50,50,46
"10824",55,24,1,0,0,1,10,150,2100,"RU",1,0.59,0.59,0.54,59,59,54,41,41,46
"10825",55,25,1,0,0,1,10,160,816,"RU",1,0.53,0.53,0.61,53,53,61,47,47,39
"10826",55,26,1,0,0,1,10,170,783,"RU",1,0.59,0.59,0.54,59,59,54,41,41,46
"10827",55,27,1,0,0,1,10,180,2200,"RU",1,0.53,0.53,0.55,53,53,55,47,47,45
"10828",55,28,1,0,0,1,0,180,1050,"RU",0,0.52,0.52,0.61,52,52,61,48,48,39
"10829",55,29,1,0,1,0,0,180,1916,"RU",0,0.62,0.62,0.49,62,62,49,38,38,51
"10830",55,30,1,1,0,0,0,180,950,"RU",0,0.48,0.48,0.55,48,48,55,52,52,45
"10831",55,31,1,1,1,1,10,190,950,"RU",1,0.52,0.52,0.69,52,52,69,48,48,31
"10832",55,32,1,1,1,1,10,200,783,"RU",1,0.55,0.55,0.59,55,55,59,45,45,41
"10833",55,33,1,1,1,1,10,210,800,"RU",1,0.49,0.49,0.64,49,49,64,51,51,36
"10834",55,34,1,0,1,0,0,210,1150,"RU",0,0.6,0.6,0.46,60,60,46,40,40,54
"10835",55,35,1,1,1,1,0,210,700,"RU",0,0.48,0.48,0.62,48,48,62,52,52,38
"10836",55,36,1,1,1,1,10,220,1566,"RU",1,0.54,0.54,0.55,54,54,55,46,46,45
"10837",55,37,1,1,1,1,10,230,866,"RU",1,0.52,0.52,0.63,52,52,63,48,48,37
"10838",55,38,1,1,1,1,0,230,1066,"RU",0,0.51,0.51,0.56,51,51,56,49,49,44
"10839",55,39,1,1,1,1,10,240,1050,"RU",1,0.49,0.49,0.6,49,49,60,51,51,40
"10840",55,40,1,1,1,1,10,250,1200,"RU",1,0.59,0.59,0.51,59,59,51,41,41,49
"10841",55,41,1,0,0,1,10,260,2050,"RU",1,0.46,0.46,0.56,46,46,56,54,54,44
"10842",55,42,1,0,0,1,10,270,933,"RU",1,0.5,0.5,0.55,50,50,55,50,50,45
"10843",55,43,1,1,1,1,10,280,933,"RU",1,0.51,0.51,0.57,51,51,57,49,49,43
"10844",55,44,1,0,0,1,10,290,2766,"RU",1,0.49,0.49,0.6,49,49,60,51,51,40
"10845",55,45,1,1,1,1,0,290,1400,"RU",0,0.52,0.52,0.59,52,52,59,48,48,41
"10846",55,46,1,1,1,1,10,300,2716,"RU",1,0.48,0.48,0.63,48,48,63,52,52,37
"10847",55,47,1,0,0,1,10,310,866,"RU",1,0.48,0.48,0.68,48,48,68,52,52,32
"10848",55,48,1,1,1,1,10,320,1800,"RU",1,0.48,0.48,0.55,48,48,55,52,52,45
"10849",55,49,1,0,0,1,0,320,1650,"RU",0,0.48,0.48,0.53,48,48,53,52,52,47
"10850",55,50,1,0,1,0,0,320,1250,"RU",0,0.52,0.52,0.6,52,52,60,48,48,40
"10851",55,51,1,1,1,1,10,330,916,"RU",1,0.52,0.52,0.6,52,52,60,48,48,40
"10852",55,52,1,1,1,1,10,340,967,"RU",1,0.5,0.5,0.52,50,50,52,50,50,48
"10853",55,53,1,0,0,1,0,340,816,"RU",0,0.37,0.37,0.56,37,37,56,63,63,44
"10854",55,54,1,0,1,0,10,350,933,"RU",1,0.44,0.44,0.59,44,44,59,56,56,41
"10855",55,55,1,1,1,1,10,360,700,"RU",1,0.43,0.43,0.55,43,43,55,57,57,45
"10856",55,56,1,0,1,0,10,370,633,"RU",1,0.48,0.48,0.54,48,48,54,52,52,46
"10857",55,57,1,1,1,1,10,380,816,"RU",1,0.46,0.46,0.6,46,46,60,54,54,40
"10858",55,58,1,1,1,1,10,390,1566,"RU",1,0.44,0.44,0.55,44,44,55,56,56,45
"10859",55,59,1,0,1,0,0,390,950,"RU",0,0.46,0.46,0.54,46,46,54,54,54,46
"10860",55,60,1,1,1,1,0,390,750,"RU",0,0.58,0.58,0.61,58,58,61,42,42,39
"10861",55,61,1,0,0,1,0,390,966,"RU",0,0.59,0.59,0.57,59,59,57,41,41,43
"10862",55,62,1,1,1,1,10,400,1850,"RU",1,0.61,0.61,0.48,61,61,48,39,39,52
"10863",55,63,1,0,0,1,10,410,950,"RU",1,0.52,0.52,0.56,52,52,56,48,48,44
"10864",55,64,1,1,1,1,0,410,833,"RU",0,0.57,0.57,0.54,57,57,54,43,43,46
"10865",55,65,1,0,1,0,10,420,1166,"RU",1,0.48,0.48,0.53,48,48,53,52,52,47
"10866",55,66,1,0,1,0,10,430,1033,"RU",1,0.51,0.51,0.52,51,51,52,49,49,48
"10867",55,67,1,0,1,0,0,430,766,"RU",0,0.58,0.58,0.54,58,58,54,42,42,46
"10868",55,68,1,1,1,1,10,440,2200,"RU",1,0.49,0.49,0.53,49,49,53,51,51,47
"10869",55,69,1,1,1,1,0,440,966,"RU",0,0.53,0.53,0.58,53,53,58,47,47,42
"10870",55,70,1,1,0,0,0,440,1150,"RU",0,0.53,0.53,0.52,53,53,52,47,47,48
"10871",55,71,1,0,0,1,10,450,1616,"RU",1,0.55,0.55,0.61,55,55,61,45,45,39
"10872",55,72,1,0,0,1,10,460,866,"RU",1,0.63,0.63,0.64,63,63,64,37,37,36
"10873",55,73,1,1,1,1,10,470,783,"RU",1,0.5,0.5,0.56,50,50,56,50,50,44
"10874",55,74,1,1,1,1,10,480,866,"RU",1,0.56,0.56,0.53,56,56,53,44,44,47
"10875",55,75,1,1,1,1,10,490,666,"RU",1,0.42,0.42,0.48,42,42,48,58,58,52
"10876",55,76,1,0,0,1,10,500,916,"RU",1,0.56,0.56,0.56,56,56,56,44,44,44
"10877",55,77,1,1,1,1,10,510,833,"RU",1,0.46,0.46,0.5,46,46,50,54,54,50
"10878",55,78,1,1,1,1,10,520,1400,"RU",1,0.61,0.61,0.58,61,61,58,39,39,42
"10879",55,79,1,0,0,1,0,520,683,"RU",0,0.49,0.49,0.54,49,49,54,51,51,46
"10880",55,80,1,1,1,1,0,520,600,"RU",0,0.52,0.52,0.51,52,52,51,48,48,49
